,Longitude,Latitude,Soil Mapping Unit,Country
13599,144.1,-31.18,6090,"TILPA WARLOO, AS"
13600,143.09,-30.85,6071,"WHITE CLIFFS POST OFFICE, AS"
13601,143.37,-31.56,6090,"WILCANNIA REID ST, AS"
13602,142.56,-29.61,6090,"TIBOOBURRA CLIFTON DOWNS, AS"
13603,141.78,-31.72,6071,"YALCOWINNA, AS"
13604,141.78,-31.72,6071,"YALCOWINNA, AS"
13605,141.78,-31.72,6071,"YALCOWINNA, AS"
13606,141.78,-31.72,6071,"YALCOWINNA, AS"
13607,143.33,-29.73,6189,"WANAARING YAMBA, AS"
13608,142.78,-30.27,6071,"WHITE CLIFFS YANCANNIA, AS"
13609,142.78,-30.27,6071,"WHITE CLIFFS YANCANNIA, AS"
13610,142.78,-30.27,6071,"WHITE CLIFFS YANCANNIA, AS"
13611,142.78,-30.27,6071,"WHITE CLIFFS YANCANNIA, AS"
13612,141.42,-29.68,6093,"MILPARINKA YANDAMA DOWNS, AS"
13613,141.42,-29.68,6093,"MILPARINKA YANDAMA DOWNS, AS"
13614,141.07,-30.7,6189,"BROKEN HILL PINE VIEW, AS"
13615,141.07,-30.7,6189,"BROKEN HILL PINE VIEW, AS"
13616,143.52,-29.48,6189,"WANAARING KENDABOOKA, AS"
13617,143.52,-29.48,6189,"WANAARING KENDABOOKA, AS"
13618,143.38,-29.41,6189,"WANAARING OWEN DOWNS, AS"
13619,143.38,-29.41,6189,"WANAARING OWEN DOWNS, AS"
13620,141.48,-29.63,6093,"MILPARINKA THELDARPA, AS"
13621,141.48,-29.63,6093,"MILPARINKA THELDARPA, AS"
13622,143.53,-29.18,6189,"BERAWINIA DOWNS, AS"
13623,143.53,-29.18,6189,"BERAWINIA DOWNS, AS"
13624,143.68,-31.27,6189,"COBRILLA, AS"
13625,143.68,-31.27,6189,"COBRILLA, AS"
13626,143.68,-31.27,6189,"COBRILLA, AS"
13627,143.68,-31.27,6189,"COBRILLA, AS"
13628,144.0,-31.4,6156,"CULTOWA, AS"
13629,143.18,-31.38,6156,"DRY LAKE TANK, AS"
13630,143.18,-31.38,6189,"DRY LAKE TANK, AS"
13631,143.58,-29.5,6189,"ELSINORA, AS"
13632,144.08,-31.0,6090,"EULO, AS"
13633,143.5,-31.85,6156,"FORTY EIGHT MILE TANK, AS"
13634,143.0,-30.9,6071,"GEMVILLE, AS"
13635,144.0,-30.3,6090,"GOORIMPA, AS"
13636,143.2,-29.0,6189,"HAMILTON GATE, AS"
13637,141.62,-29.45,6093,"MOKELY, AS"
13638,141.62,-29.45,6093,"MOKELY, AS"
13639,143.32,-30.97,6189,"MOMBA, AS"
13640,143.32,-30.97,6189,"MOMBA, AS"
13641,143.32,-30.97,6189,"MOMBA, AS"
13642,143.32,-30.97,6189,"MOMBA, AS"
13643,142.4,-30.5,6092,"MORDEN, AS"
13644,141.63,-31.88,6071,"MOUNT GIPPS, AS"
13645,143.87,-30.25,6189,"MURPA, AS"
13646,143.07,-31.5,6156,"NINETEEN MILE TANK, AS"
13647,143.07,-31.5,6156,"NINETEEN MILE TANK, AS"
13648,142.2,-30.22,6092,"PALDRUMATA BORE, AS"
13649,142.2,-30.22,6092,"PALDRUMATA BORE, AS"
13650,141.45,-31.7,5906,"PURNAMOOTA, AS"
13651,143.87,-31.42,6090,"QUANDARY 2, AS"
13652,143.87,-31.42,6090,"QUANDARY 2, AS"
13653,143.35,-31.6,6090,"RIVERSIDE 2, AS"
13654,142.25,-31.28,5900,"ROCK HOLE HOTEL, AS"
13655,142.78,-30.0,6071,"SALISBURY DOWNS, AS"
13656,142.78,-30.0,6071,"SALISBURY DOWNS, AS"
13657,142.7,-30.8,6071,"WICANNIA THE PEAK TANK, AS"
13658,143.48,-29.29,6189,"WANAARING THURLOO DOWNS, AS"
13659,143.48,-29.29,6189,"WANAARING THURLOO DOWNS, AS"
13660,141.42,-31.47,6071,"TORROWANGEE, AS"
13661,141.42,-31.47,6071,"TORROWANGEE, AS"
13662,143.0,-30.75,6071,"WHITE CLIFFS POLICE, AS"
13663,142.98,-30.77,6071,"WHITE CLIFFS TANK, AS"
13664,142.98,-30.77,6071,"WHITE CLIFFS TANK, AS"
13665,142.98,-30.77,6071,"WHITE CLIFFS TANK, AS"
13666,142.98,-30.77,6071,"WHITE CLIFFS TANK, AS"
13667,141.55,-30.27,6189,"WYARRA, AS"
13668,141.55,-30.27,6189,"WYARRA, AS"
13669,141.62,-30.0,6093,"WYDGAH, AS"
13670,141.62,-30.0,6093,"WYDGAH, AS"
13671,142.0,-29.0,6093,"YALPUNGA, AS"
13672,142.3,-29.8,6189,"YANTARA, AS"
13673,141.4,-31.5,5906,"POOLAMACCA, AS"
13674,141.87,-30.03,6093,"LAKE BOULKA, AS"
13675,141.9,-29.6,6093,"WARRATTA TANK, AS"
13676,142.06,-30.44,5901,"MILPARINKA MILPA, AS"
13677,141.7,-31.09,6071,"FOWLERS GAP RESEARCH STATION, AS"
13678,143.78,-30.15,6189,"WANAARING NANTILLA, AS"
13679,143.78,-30.15,6189,"WANAARING NANTILLA, AS"
13680,142.54,-30.67,6071,"WHITE CLIFFS KAYRUNNERA, AS"
13681,142.32,-30.63,5901,"WHITE CLIFFS WONNAMINTA, AS"
13682,142.32,-30.63,5901,"WHITE CLIFFS WONNAMINTA, AS"
13683,141.58,-31.72,6071,"YANCO GLEN HOTEL, AS"
13684,141.58,-31.72,6071,"YANCO GLEN HOTEL, AS"
13685,141.62,-31.37,6071,"YANCO GLEN PARINGA, AS"
13686,141.62,-31.37,6071,"YANCO GLEN PARINGA, AS"
13687,141.62,-31.37,6071,"YANCO GLEN PARINGA, AS"
13688,141.62,-31.37,6071,"YANCO GLEN PARINGA, AS"
13689,142.08,-30.15,6189,"LAKE COBHAM, AS"
13690,142.03,-30.73,5901,"NUNDORA, AS"
13691,141.78,-29.67,6093,"MOUNT POOLE, AS"
13692,141.78,-29.67,6093,"MOUNT POOLE, AS"
13693,142.37,-30.32,6092,"MURLIPPA TANK, AS"
13694,142.37,-30.32,6092,"MURLIPPA TANK, AS"
13695,142.63,-31.55,6071,"CUTHAWANA 2, AS"
13696,142.52,-29.25,6093,"CONNULPIE DOWNS, AS"
13697,142.52,-29.25,6093,"CONNULPIE DOWNS, AS"
13698,143.42,-31.27,6189,"COPAYO, AS"
13699,143.42,-31.27,6189,"COPAYO, AS"
13700,141.8,-30.97,6071,"SANDY CREEK BORE, AS"
13701,141.8,-30.97,6071,"SANDY CREEK BORE, AS"
13702,144.38,-29.47,6189,"TINAPAGEE, AS"
13703,144.38,-29.47,6189,"TINAPAGEE, AS"
13704,144.38,-29.47,6189,"TINAPAGEE, AS"
13705,144.38,-29.47,6189,"TINAPAGEE, AS"
13706,142.29,-31.62,6189,"BROKEN HILL KORALTA, AS"
13707,142.29,-31.62,6189,"BROKEN HILL KORALTA, AS"
13708,141.23,-30.93,6071,"TEILTA, AS"
13709,143.68,-30.6,6189,"YANTABANGEE TANK, AS"
13710,143.68,-30.6,6189,"YANTABANGEE TANK, AS"
13711,143.41,-31.06,6156,"WILCANNIA COONA COONA, AS"
13712,143.35,-30.58,6071,"WHITE CLIFFS CAWNALMURTEE, AS"
13713,143.88,-30.17,6189,"WANAARING NOONAMAH, AS"
13714,143.88,-30.17,6189,"WANAARING NOONAMAH, AS"
13715,142.5,-30.55,6071,"WHITE CLIFFS ROYAL OAK, AS"
13716,141.62,-31.43,6071,"EURIOWIE TANK, AS"
13717,141.62,-31.43,6071,"EURIOWIE TANK, AS"
13718,144.04,-31.39,6156,"TILPA TREVALLYN, AS"
13719,143.07,-29.62,6189,"WHITE CLIFFS URELLA DOWNS, AS"
13720,143.07,-29.62,6189,"WHITE CLIFFS URELLA DOWNS, AS"
13721,143.07,-29.62,6189,"WHITE CLIFFS URELLA DOWNS, AS"
13722,143.07,-29.62,6189,"WHITE CLIFFS URELLA DOWNS, AS"
13723,142.33,-31.48,6189,"BROKEN HILL WATERBAG, AS"
13724,144.03,-31.27,6090,"ANNALARA, AS"
13725,144.03,-31.27,6090,"ANNALARA, AS"
13726,143.22,-31.43,6189,"WILCANNIA MENAMURTEE WELL, AS"
13727,143.22,-31.43,6189,"WILCANNIA MENAMURTEE WELL, AS"
13728,143.22,-31.7,6090,"WILCANNIA MELROSE, AS"
13729,143.22,-31.7,6090,"WILCANNIA MELROSE, AS"
13730,143.4,-31.47,6090,"WILCANNIA ARDMORE, AS"
13731,143.4,-31.47,6090,"WILCANNIA ARDMORE, AS"
13732,143.28,-31.05,6189,"WILCANNIA BEEFWOOD WELL, AS"
13733,143.28,-31.05,6189,"WILCANNIA BEEFWOOD WELL, AS"
13734,143.07,-29.51,6189,"WANAARING BORRONA DOWNS 2, AS"
13735,143.07,-29.51,6189,"WANAARING BORRONA DOWNS 2, AS"
13736,142.43,-29.87,6189,"TIBOOBURRA BRINDIWILPA, AS"
13737,142.43,-29.87,6189,"TIBOOBURRA BRINDIWILPA, AS"
13738,142.43,-29.87,6189,"TIBOOBURRA BRINDIWILPA, AS"
13739,142.43,-29.87,6189,"TIBOOBURRA BRINDIWILPA, AS"
13740,144.07,-31.71,6156,"WILCANNIA ALMA PARK, AS"
13741,144.07,-31.71,6156,"WILCANNIA ALMA PARK, AS"
13742,142.06,-29.44,6071,"TIBOOBURRA AIRPORT, AS"
13743,141.98,-30.61,5901,"PACKSADDLE STATION, AS"
13744,141.98,-30.61,5901,"PACKSADDLE STATION, AS"
13745,141.7,-31.09,6071,"FOWLERS GAP AWS, AS"
13746,143.07,-30.85,6071,"WHITE CLIFFS AWS, AS"
13747,143.07,-30.85,6071,"WHITE CLIFFS AWS, AS"
13748,143.91,-30.48,6090,"WHITE CLIFFS LAUREL VALE, AS"
13749,143.65,-29.27,6189,"WANAARING OURIMBAH, AS"
13750,143.65,-29.27,6189,"WANAARING OURIMBAH, AS"
13751,143.37,-32.53,6071,"GUM LAKE ALBEMARLE, AS"
13752,142.38,-32.42,6090,"APPIN 3, AS"
13753,142.38,-32.42,6090,"APPIN 3, AS"
13754,142.38,-32.42,6090,"APPIN 3, AS"
13755,142.38,-32.42,6090,"APPIN 3, AS"
13756,142.9,-33.75,6156,"ARUMPO, AS"
13757,141.97,-33.93,6156,"WENTWORTH AVOCA, AS"
13758,143.05,-31.88,6156,"BAKARA, AS"
13759,143.15,-31.83,6156,"WILCANNIA BILLILLA, AS"
13760,142.3,-32.75,6090,"BINDARA NETLEY, AS"
13761,141.47,-31.98,5906,"BROKEN HILL PATTON STREET, AS"
13762,141.08,-32.46,6071,"COCKBURN BURTA, AS"
13763,142.37,-33.03,6156,"WENTWORTH CUTHERO, AS"
13764,142.5,-31.88,6071,"BROKEN HILL GLEN LYON, AS"
13765,141.6,-32.1,6071,"HUONVILLE, AS"
13766,141.65,-32.1,6071,"JUTLAND, AS"
13767,143.11,-32.97,6156,"POONCARIE KARPA KORA STATION, AS"
13768,143.11,-32.97,6156,"POONCARIE KARPA KORA STATION, AS"
13769,142.03,-32.22,6156,"BROKEN HILL KARS, AS"
13770,142.03,-32.22,6156,"BROKEN HILL KARS, AS"
13771,142.4,-32.45,6090,"KINCHEGA, AS"
13772,141.27,-34.04,6090,"LAKE VICTORIA STORAGE, AS"
13773,141.18,-34.08,6090,"LAKE VICTORIA CAL LAL, AS"
13774,141.18,-34.08,6090,"LAKE VICTORIA CAL LAL, AS"
13775,142.94,-33.67,6156,"POONCARIE TOP HUT, AS"
13776,142.94,-33.67,6156,"POONCARIE TOP HUT, AS"
13777,142.42,-32.39,6090,"MENINDEE POST OFFICE, AS"
13778,142.39,-33.22,6090,"POONCARIE MOORARA, AS"
13779,142.39,-33.22,6090,"POONCARIE MOORARA, AS"
13780,141.6,-34.13,6090,"MOORNA, AS"
13781,143.94,-32.48,6156,"IVANHOE MT MANARA, AS"
13782,141.67,-32.13,6071,"MULCULCA, AS"
13783,143.4,-33.34,6090,"POONCARIE MULURULU STATION, AS"
13784,141.89,-32.06,6071,"KINALUNG MUNKA, AS"
13785,142.8,-32.1,6090,"NELIA VALE, AS"
13786,141.45,-32.58,6156,"NETLEY, AS"
13787,141.36,-33.82,6156,"LAKE VICTORIA NULLA, AS"
13788,141.36,-33.82,6156,"LAKE VICTORIA NULLA, AS"
13789,142.57,-33.39,6156,"POONCARIE MAIL AGENCY, AS"
13790,142.57,-33.39,6156,"POONCARIE MAIL AGENCY, AS"
13791,141.22,-31.88,5906,"SILVERTON POST OFFICE, AS"
13792,141.22,-31.88,5906,"SILVERTON POST OFFICE, AS"
13793,141.59,-31.88,6071,"BROKEN HILL STEPHENS CREEK RE, AS"
13794,142.35,-33.7,6156,"POONCARIE STUDLEY, AS"
13795,142.57,-33.43,6156,"POONCARIE TARCOOLA, AS"
13796,142.57,-33.43,6156,"POONCARIE TARCOOLA, AS"
13797,143.6,-32.2,6156,"TERYAWYNIA, AS"
13798,141.1,-32.0,5906,"THACKARINGA, AS"
13799,143.65,-32.07,6156,"WILCANNIA BURNDOO ESTATE, AS"
13800,143.65,-32.07,6156,"WILCANNIA BURNDOO ESTATE, AS"
13801,141.99,-31.89,6071,"BROKEN HILL TOPAR, AS"
13802,142.07,-32.97,6090,"TOR DOWNS, AS"
13803,142.07,-32.97,6156,"TOR DOWNS, AS"
13804,142.07,-32.97,6090,"TOR DOWNS, AS"
13805,142.07,-32.97,6156,"TOR DOWNS, AS"
13806,141.21,-31.82,5906,"UMBERUMBERKA RESERVOIR, AS"
13807,141.21,-31.82,5906,"UMBERUMBERKA RESERVOIR, AS"
13808,142.36,-33.93,6156,"WENTWORTH WAMBERRA STATION, AS"
13809,141.91,-34.09,6090,"WENTWORTH RURAL LANDS PROTE, AS"
13810,143.6,-31.9,6156,"WAVE HILL, AS"
13811,142.92,-32.1,6090,"MENINDEE WEINTERIGA, AS"
13812,143.08,-33.08,6156,"POONCARIE WILKURRA, AS"
13813,141.77,-33.33,6090,"WENTWORTH WILLOW POINT, AS"
13814,141.8,-33.26,6156,"WENTWORTH WOODLANDS, AS"
13815,142.38,-32.78,6090,"TOLARNO, AS"
13816,142.38,-32.78,6090,"TOLARNO, AS"
13817,141.47,-32.0,5906,"BROKEN HILL AIRPORT AWS, AS"
13818,141.11,-32.07,5906,"BROKEN HILL THACKARINGA, AS"
13819,141.11,-32.07,5906,"BROKEN HILL THACKARINGA, AS"
13820,143.47,-32.7,6156,"MANARA GYPSUM MINE, AS"
13821,143.67,-34.5,6090,"TANGRAMBALLY, AS"
13822,142.35,-32.83,6090,"MENINDEE WILLOTIA STATION, AS"
13823,141.92,-34.11,6090,"WENTWORTH POST OFFICE, AS"
13824,143.82,-32.97,6156,"IVANHOE BEILPAJAH, AS"
13825,143.82,-32.97,6156,"IVANHOE BEILPAJAH, AS"
13826,143.82,-32.97,6156,"IVANHOE BEILPAJAH, AS"
13827,143.82,-32.97,6156,"IVANHOE BEILPAJAH, AS"
13828,143.03,-32.62,6156,"KALEENTHA LOOP, AS"
13829,143.03,-32.62,6156,"KALEENTHA LOOP, AS"
13830,141.55,-32.42,6156,"BROKEN HILL LANGWELL, AS"
13831,141.55,-32.42,6156,"BROKEN HILL LANGWELL, AS"
13832,142.22,-34.17,6156,"GOL GOL FARM 29, AS"
13833,142.22,-34.17,6156,"GOL GOL FARM 29, AS"
13834,142.22,-34.17,6156,"GOL GOL FARM 29, AS"
13835,142.22,-34.17,6156,"GOL GOL FARM 29, AS"
13836,142.42,-32.39,6090,"MENINDEE DWR DEPOT, AS"
13837,142.72,-32.13,6090,"BLACK GATE, AS"
13838,142.72,-32.13,6090,"BLACK GATE, AS"
13839,142.22,-32.0,6071,"SILISTRIA, AS"
13840,142.22,-32.0,6071,"SILISTRIA, AS"
13841,141.4,-32.28,6071,"BROKEN HILL ASCOT VALE, AS"
13842,141.24,-32.66,6156,"BROKEN HILL BUCKALOW, AS"
13843,143.2,-32.2,6071,"CATTLE WELL, AS"
13844,142.75,-32.2,6090,"HENLEY WOOLSHED, AS"
13845,143.25,-33.38,6156,"GARNPANG, AS"
13846,141.6,-32.6,6156,"LANGWELL, AS"
13847,141.75,-33.2,6090,"POPLITAH, AS"
13848,143.6,-33.0,6156,"PRINCESS LAKE, AS"
13849,142.7,-32.25,6090,"ROCHDALE, AS"
13850,141.45,-32.33,6071,"BROKEN HILL SUNNY DALE, AS"
13851,142.0,-34.0,6156,"TAPIO, AS"
13852,141.03,-33.97,6156,"TAREENA, AS"
13853,141.03,-33.97,6156,"TAREENA, AS"
13854,141.1,-32.0,5906,"THARINGA TANK, AS"
13855,142.12,-33.8,6156,"PARA 2, AS"
13856,142.12,-33.8,6156,"PARA 2, AS"
13857,142.4,-32.57,6090,"MENINDEE BONO, AS"
13858,142.4,-32.57,6090,"MENINDEE BONO, AS"
13859,142.38,-32.98,6156,"MENINDEE TARTNA POINT, AS"
13860,142.38,-32.98,6156,"MENINDEE TARTNA POINT, AS"
13861,141.15,-34.05,6090,"RUFUS RIVER BELLSGROVE, AS"
13862,141.6,-33.27,6156,"WENTWORTH SPRINGWOOD, AS"
13863,141.6,-33.27,6156,"WENTWORTH SPRINGWOOD, AS"
13864,141.07,-34.05,6090,"CAL LAL KULCURNA, AS"
13865,141.07,-34.05,6090,"CAL LAL KULCURNA, AS"
13866,142.2,-33.83,6156,"PARA 1, AS"
13867,141.78,-33.17,6090,"TARA TANK, AS"
13868,141.78,-33.17,6090,"TARA TANK, AS"
13869,141.78,-33.17,6090,"TARA TANK, AS"
13870,141.78,-33.17,6090,"TARA TANK, AS"
13871,143.18,-33.28,6090,"PANBAN, AS"
13872,143.18,-33.28,6090,"PANBAN, AS"
13873,142.48,-33.68,6156,"LETHERO, AS"
13874,142.48,-33.68,6156,"LETHERO, AS"
13875,142.32,-33.71,6156,"POONCARIE CAVAN, AS"
13876,142.32,-33.71,6156,"POONCARIE CAVAN, AS"
13877,142.35,-34.32,6156,"BONNIE DOON MURRAY RIVER, AS"
13878,142.35,-34.32,6156,"BONNIE DOON MURRAY RIVER, AS"
13879,143.0,-32.33,6071,"BOOLA BOOLKA, AS"
13880,142.98,-32.08,6090,"TINTINALLOGY STATION, AS"
13881,142.98,-32.08,6071,"TINTINALLOGY STATION, AS"
13882,141.1,-32.0,5906,"THACKARINGA TOWN, AS"
13883,141.16,-33.44,6156,"WENTWORTH TARAWI, AS"
13884,141.17,-31.9,5906,"RAT HOLE TANK, AS"
13885,141.62,-32.98,6156,"COONBAH, AS"
13886,141.62,-32.98,6156,"COONBAH, AS"
13887,141.37,-32.13,6071,"BALACLAVA, AS"
13888,142.22,-33.75,6156,"WENTWORTH BURTUNDY, AS"
13889,142.22,-33.75,6156,"WENTWORTH BURTUNDY, AS"
13890,143.15,-31.83,6156,"COONOOLCRACK, AS"
13891,142.82,-33.97,6156,"POONCARIE MARMA, AS"
13892,142.82,-33.97,6156,"POONCARIE MARMA, AS"
13893,142.82,-33.97,6156,"POONCARIE MARMA, AS"
13894,142.82,-33.97,6156,"POONCARIE MARMA, AS"
13895,143.37,-31.83,6156,"WILCANNIA MULGA YARDS, AS"
13896,143.28,-31.85,6156,"WILCANNIA TINTARIE, AS"
13897,143.28,-31.85,6156,"WILCANNIA TINTARIE, AS"
13898,143.45,-31.83,6156,"WILCANNIA WINTER TANK, AS"
13899,141.72,-33.72,6090,"WENTWORTH TOORA, AS"
13900,141.72,-33.72,6090,"WENTWORTH TOORA, AS"
13901,141.72,-33.72,6090,"WENTWORTH TOORA, AS"
13902,141.72,-33.72,6090,"WENTWORTH TOORA, AS"
13903,141.53,-31.93,5906,"BROKEN HILL RFDS, AS"
13904,141.51,-32.8,6156,"BROKEN HILL SOUTH ITA, AS"
13905,141.17,-33.21,6156,"WENTWORTH SCOTIA SANCTUARY, AS"
13906,142.39,-32.97,6156,"POONCARIE HARCOURT, AS"
13907,142.39,-32.97,6156,"POONCARIE HARCOURT, AS"
13908,142.36,-34.32,6156,"PARINGI KERRIBEE, AS"
13909,142.36,-34.32,6156,"PARINGI KERRIBEE, AS"
13910,147.0,-30.0,6090,"BREWARRINA ABORIGINAL STATION, AS"
13911,147.9,-29.1,6192,"NEW ANGLEDOOL TELEPHONE OFFICE, AS"
13912,144.67,-31.22,6189,"TILPA INNESOWEN, AS"
13913,144.67,-31.22,6189,"TILPA INNESOWEN, AS"
13914,147.77,-29.27,6192,"BANGATE, AS"
13915,147.77,-29.27,6192,"BANGATE, AS"
13916,145.71,-29.01,6090,"BARRINGUN, AS"
13917,145.59,-30.56,6189,"LOUTH BELAH, AS"
13918,145.81,-29.16,6090,"ENNGONIA BELALIE, AS"
13919,145.56,-29.59,6997,"BELLENBAR FORDS BRIDGE, AS"
13920,147.55,-29.43,6090,"BOMALLI, AS"
13921,147.46,-30.1,6090,"CARINDA BOOROOMA, AS"
13922,146.4,-31.2,6192,"BOPPY MOUNTAIN BOOROOMA, AS"
13923,146.44,-31.31,6192,"GIRILAMBONE BOOROOMUGGA, AS"
13924,146.55,-29.5,6090,"BORA, AS"
13925,145.94,-30.09,6090,"BOURKE POST OFFICE, AS"
13926,147.31,-29.03,6090,"GOODOOGA BRENDA, AS"
13927,146.87,-29.96,6090,"BREWARRINA HOSPITAL, AS"
13928,144.9,-29.08,6189,"YANTABULLA BRINDINGABBA, AS"
13929,145.6,-31.8,6192,"BULGOO, AS"
13930,148.4,-29.54,6090,"COLLARENEBRI BUNDABARINA, AS"
13931,147.78,-29.77,6090,"BUNGHILL TANK, AS"
13932,147.78,-29.77,6090,"BUNGHILL TANK, AS"
13933,147.78,-29.77,6090,"BUNGHILL TANK, AS"
13934,147.78,-29.77,6090,"BUNGHILL TANK, AS"
13935,148.65,-29.04,6090,"MUNGINDI BURRENBAH, AS"
13936,146.41,-30.66,6189,"BYROCK POST OFFICE, AS"
13937,148.6,-29.08,6090,"MUNGINDI CAMBO CAMBO, AS"
13938,146.37,-31.6,6192,"CANBELEGO THE HERMITAGE, AS"
13939,146.32,-31.56,6192,"CANBELEGO POST OFFICE, AS"
13940,146.32,-31.56,6192,"CANBELEGO POST OFFICE, AS"
13941,146.81,-29.35,6090,"WEILMORINGLE CARINGLE, AS"
13942,146.0,-29.7,6189,"WARRELLA PLAINS, AS"
13943,145.83,-31.48,6192,"COBAR MO, AS"
13944,146.7,-30.25,6090,"CHARLTON, AS"
13945,145.3,-30.45,6189,"CLOVER CREEK, AS"
13946,145.8,-31.5,6192,"COBAR POST OFFICE, AS"
13947,148.58,-29.54,6090,"COLLARENEBRI ALBERT ST, AS"
13948,146.42,-29.63,6071,"COLLERINA CORRELLA, AS"
13949,145.9,-30.8,6192,"CURRAWEENA, AS"
13950,145.48,-31.69,6156,"COBAR DOUBLE GATES, AS"
13951,145.48,-31.69,6156,"COBAR DOUBLE GATES, AS"
13952,147.4,-29.2,6090,"DUMBLE, AS"
13953,148.12,-29.66,5972,"WALGETT DUNGALEAR, AS"
13954,148.12,-29.66,5972,"WALGETT DUNGALEAR, AS"
13955,145.02,-30.63,6189,"DUNLOP, AS"
13956,145.02,-30.63,6189,"DUNLOP, AS"
13957,148.25,-29.45,6090,"COLLARENEBRI DUNUMBRAL, AS"
13958,145.85,-29.32,6090,"ENNGONIA SHEARER STREET, AS"
13959,145.85,-29.32,6090,"ENNGONIA SHEARER STREET, AS"
13960,148.7,-29.1,6090,"EULALIE, AS"
13961,146.8,-30.95,6192,"EXLEY BANK, AS"
13962,145.43,-29.75,6189,"FORDS BRIDGE, AS"
13963,145.43,-29.75,6189,"FORDS BRIDGE, AS"
13964,148.4,-29.4,5972,"GAMALALLY, AS"
13965,147.27,-29.17,6090,"GNOMERY, AS"
13966,146.9,-30.35,6090,"GONGOLGON POST OFFICE, AS"
13967,147.45,-29.11,6090,"GOODOOGA POST OFFICE, AS"
13968,148.63,-29.15,6090,"COLLARENEBRI GOONDOOBLUIE, AS"
13969,147.92,-29.75,5972,"LIGHTNING RIDGE GUISELEY, AS"
13970,145.58,-30.34,6189,"BOURKE YANDA, AS"
13971,145.47,-30.98,6192,"COBAR KAROO, AS"
13972,144.5,-30.9,6090,"KALLARA, AS"
13973,146.52,-29.77,6090,"COLLERINA KENEBREE, AS"
13974,146.52,-29.77,6090,"COLLERINA KENEBREE, AS"
13975,146.52,-29.77,6090,"COLLERINA KENEBREE, AS"
13976,146.52,-29.77,6090,"COLLERINA KENEBREE, AS"
13977,145.7,-31.7,6192,"COBAR LERIDA, AS"
13978,147.98,-29.43,6090,"LIGHTNING RIDGE POST OFFICE, AS"
13979,147.98,-29.43,6090,"LIGHTNING RIDGE POST OFFICE, AS"
13980,145.6,-29.7,6192,"LILA LOWER, AS"
13981,146.3,-29.5,6198,"LISSINGTON, AS"
13982,145.12,-30.54,6189,"LOUTH BLOXHAM STREET, AS"
13983,145.12,-30.54,6189,"LOUTH BLOXHAM STREET, AS"
13984,145.22,-29.37,6189,"MASCOT, AS"
13985,145.22,-29.37,6189,"MASCOT, AS"
13986,145.22,-29.37,6189,"MASCOT, AS"
13987,145.22,-29.37,6189,"MASCOT, AS"
13988,146.06,-31.61,6192,"COBAR MERYULA, AS"
13989,146.7,-29.6,6071,"MILROY, AS"
13990,147.51,-29.05,6090,"GOODOOGA MOGILA, AS"
13991,144.38,-29.12,6189,"TALYEALYE, AS"
13992,144.38,-29.12,6189,"TALYEALYE, AS"
13993,144.38,-29.12,6189,"TALYEALYE, AS"
13994,144.38,-29.12,6189,"TALYEALYE, AS"
13995,147.0,-30.7,6090,"M.R.A., AS"
13996,147.09,-30.64,6090,"COOLABAH BRANGLEBAR, AS"
13997,147.1,-31.1,6090,"MURRAWOMBI, AS"
13998,145.6,-31.53,6156,"AMPHITHEATRE, AS"
13999,146.4,-30.1,6090,"OAKLEIGH 2, AS"
14000,146.9,-29.9,6090,"QUANTAMBONE, AS"
14001,145.35,-30.42,6189,"ROSE ISLE, AS"
14002,145.35,-30.42,6189,"ROSE ISLE, AS"
14003,145.43,-31.53,6156,"SPRINGFIELD GOVERNMENT TANK, AS"
14004,145.43,-31.53,6156,"SPRINGFIELD GOVERNMENT TANK, AS"
14005,146.3,-31.4,6192,"SUSSEX, AS"
14006,146.95,-29.52,6071,"BREWARRINA TALAWANTA, AS"
14007,146.95,-29.52,6071,"BREWARRINA TALAWANTA, AS"
14008,145.28,-31.71,6156,"COBAR THE MEADOWS, AS"
14009,145.28,-31.71,6156,"COBAR THE MEADOWS, AS"
14010,144.42,-30.94,6090,"TILPA TONGO ROAD, AS"
14011,145.83,-31.12,6192,"COBAR TINDAREY, AS"
14012,145.83,-31.12,6192,"COBAR TINDAREY, AS"
14013,145.38,-30.28,6090,"EAST TOORALE TOORALE STATION, AS"
14014,145.38,-30.28,6090,"EAST TOORALE TOORALE STATION, AS"
14015,146.68,-30.15,6090,"TOORANG, AS"
14016,146.68,-30.15,6090,"TOORANG, AS"
14017,147.0,-29.0,6090,"TOULBY, AS"
14018,144.15,-29.7,6189,"WANAARING POST OFFICE, AS"
14019,145.6,-29.2,6090,"WAPWEELAH, AS"
14020,146.23,-29.93,6090,"WARRAWEENA, AS"
14021,146.92,-29.25,6090,"WEILMORINGLE, AS"
14022,146.7,-30.3,6192,"WILBERTREE 2, AS"
14023,147.35,-29.42,6090,"GOODOOGA WILLAWILLINGBAH, AS"
14024,147.35,-29.42,6090,"GOODOOGA WILLAWILLINGBAH, AS"
14025,147.2,-29.5,6090,"WILLOH, AS"
14026,144.95,-30.65,6090,"WINBAR, AS"
14027,145.0,-29.34,6189,"YANTABULLA STATION, AS"
14028,146.22,-31.27,6192,"YIMKIN, AS"
14029,146.22,-31.27,6192,"YIMKIN, AS"
14030,146.22,-31.27,6192,"YIMKIN, AS"
14031,146.22,-31.27,6192,"YIMKIN, AS"
14032,144.92,-29.53,6189,"WANAARING BLOODWOOD, AS"
