,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
9360,CA006146711,1953-06,43.4,-80.4167,291.0,"PRESTON, ON CA",10.0,",C",9.0,",C",2.0,",C",19530616.0,",,C",32.0,",,C,16,",131.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19530630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9361,CA006146714,1970-11,43.3833,-80.35,273.0,"PRESTON WPCP, ON CA",13.0,",C",9.0,",C",0.0,",C",19701127.0,",,C",14.2,",,C,27,",58.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19701123.0,",,C",51.0,",,C,23,",86.0,",,,C",,,,,,,,,,,,
9362,CA006146723,1974-01,44.0667,-80.1,465.0,"PRIMROSE WRAY, ON CA",4.0,"4,C",3.0,"4,C",0.0,"4,C",19740107.0,",4,C",8.9,"4,,C,07,",18.9,"4,,,C",7.0,"2,C",29.0,"2,C",19740113.0,",2,C",-21.1,"2,C,13,",-11.11,"2,,,C",0.0,"2,C",22.0,",C",0.0,",C",0.0,",C",19740127.0,",,C",7.2,",C,27,",747.9,",C",-7.52,"2,C",-3.93,",,,C",,,0.0,,3.0,"1,C",,,19740107.0,",1,C",89.0,"1,,C,07,",189.0,"1,,,C",,,,,,,,,,,,
9363,CA006146728,1883-04,43.2167,-80.6333,285.0,"PRINCETON, ON CA",8.0,",C",6.0,",C",1.0,",C",18830426.0,",,C",61.2,",,C,26,",100.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,18830407.0,",,C",76.0,",,C,07,",76.0,",,,C",,,,,,,,,,,,
9364,CA006146745,1956-04,43.2167,-81.2333,312.0,"PROSPECT HILL, ON CA",14.0,",C",7.0,",C",0.0,",C",19560428.0,",,C",21.8,",,C,28,",82.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19560430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9365,CA006146939,1944-11,44.2333,-80.2167,526.0,"REDICKVILLE, ON CA",13.0,",C",12.0,",C",1.0,",C",19441115.0,",,C",25.7,",,C,15,",82.8,",,,C",0.0,",C",22.0,",C",19441126.0,",,C",-9.4,",C,26,",-1.72,",,,C",0.0,",C",8.0,",C",0.0,",C",0.0,",C",19441103.0,"+,,C",19.4,",C,03,+",508.1,",C",1.4,",C",4.51,",,,C",,,,,3.0,",C",,,19441120.0,",,C",51.0,",,C,20,",101.0,",,,C",,,,,,,,,,,,
9366,CA006147188,1972-11,43.35,-80.4667,328.0,"ROSEVILLE, ON CA",12.0,",C",9.0,",C",0.0,",C",19721107.0,",,C",15.5,",,C,07,",64.3,",,,C",0.0,",C",19.0,",C",19721116.0,",,C",-12.8,",C,16,",-2.06,",,,C",0.0,",C",8.0,",C",0.0,",C",0.0,",C",19721102.0,",,C",12.2,",C,02,",535.4,",C",0.49,",C",3.03,",,,C",,,,,3.0,",C",,,19721114.0,"+,,C",64.0,",,C,14,+",189.0,",,,C",,,,,,,,,,,,
9367,CA006147229,1985-11,44.2333,-80.1333,472.0,"RUSKVIEW, ON CA",3.0,"2,C",1.0,"2,C",0.0,"2,C",19851122.0,",2,C",9.0,"2,,C,22,",11.0,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"1,C",,,19851122.0,",1,C",90.0,"1,,C,22,",110.0,"1,,,C",,,,,,,,,,,,
9368,CA006147314,1883-04,43.2333,-80.2,220.0,"ST GEORGE, ON CA",11.0,",C",6.0,",C",0.0,",C",18830407.0,",,C",10.2,",,C,07,",45.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,18830407.0,",,C",102.0,",,C,07,",110.0,",,,C",,,,,,,,,,,,
9369,CA006147340,1888-07,43.25,-81.1833,317.0,"ST MARYS, ON CA",9.0,",C",6.0,",C",0.0,",C",18880723.0,",,C",12.7,",,C,23,",46.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,18880731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9370,CA006147410,1997-12,43.7167,-80.4667,430.0,"SALEM, ON CA",5.0,"2,C",2.0,"2,C",0.0,"2,C",19971224.0,",2,C",8.0,"2,,C,24,",17.5,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"1,C",,,19971222.0,",1,C",50.0,"1,,C,22,",75.0,"1,,,C",,,,,,,,,,,,
9371,CA006147664,1971-05,43.0,-80.4333,247.0,"SCOTLAND, ON CA",7.0,"5,C",1.0,"5,C",1.0,"5,C",19710524.0,",5,C",35.6,"5,,C,24,",38.7,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19710531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9372,CA006147693,1981-07,44.0833,-80.1833,485.0,"SHELBURNE WPCP, ON CA",2.0,"3,C",2.0,"3,C",1.0,"3,C",19810728.0,",3,C",40.2,"3,,C,28,",44.2,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19810731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9373,CA006148100,1865-01,43.3833,-81.0,363.0,"STRATFORD, ON CA",7.0,",C",7.0,",C",0.0,",C",18650110.0,",,C",15.2,",,C,10,",48.7,",,,C",6.0,"5,C",26.0,"5,C",18650109.0,",5,C",-21.1,"5,C,09,",-14.21,"5,,,C",0.0,"5,C",23.0,"5,C",0.0,"5,C",0.0,"5,C",18650123.0,"+,5,C",0.6,"5,C,23,+",729.4,"5,C",-9.72,"5,C",-5.23,"5,,,C",,,0.0,C,6.0,",C",,,18650110.0,",,C",152.0,",,C,10,",431.0,",,,C",,,,,,,,,,,,
9374,CA006148105,1959-11,43.3667,-81.0,345.0,"STRATFORD WWTP, ON CA",20.0,",C",12.0,",C",1.0,",C",19591113.0,",,C",32.0,",,C,13,",105.1,",,,C",0.0,",C",23.0,",C",19591118.0,",,C",-12.2,",C,18,",-2.16,",,,C",0.0,",C",11.0,",C",0.0,",C",0.0,",C",19591105.0,",,C",18.9,",C,05,",525.1,",C",0.83,",C",3.82,",,,C",,,,,5.0,",C",,,19591119.0,",,C",58.0,",,C,19,",282.0,",,,C",,,,,,,,,,,,
9375,CA006148115,1959-06,42.7167,-81.6833,215.0,"STRATHBURN, ON CA",6.0,",C",3.0,",C",1.0,",C",19590624.0,",,C",35.8,",,C,24,",45.7,",,,C",0.0,"2,C",0.0,"2,C",19590623.0,"+,2,C",5.6,"2,C,23,+",12.53,"2,,,C",66.9,"2,C",0.0,"2,C",20.0,"2,C",2.0,"2,C",19590628.0,",2,C",33.4,"2,C,28,",50.9,"2,C",18.9,"2,C",25.28,"2,,,C",,,,,0.0,",C",,,19590630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9376,CA006148120,1879-03,42.95,-81.65,229.0,"STRATHROY, ON CA",11.0,",C",7.0,",C",0.0,",C",18790328.0,",,C",14.0,",,C,28,",47.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,18790323.0,",,C",46.0,",,C,23,",122.0,",,,C",,,,,,,,,,,,
9377,CA006148122,1997-10,42.9833,-81.65,243.0,"STRATHROY MULLIFARRY, ON CA",7.0,"3,C",4.0,"3,C",1.0,"3,C",19971026.0,",3,C",27.4,"3,,C,26,",61.0,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,19971021.0,",,C",60.0,",,C,21,",80.0,",,,C",0.0,"3,C",19971031.0,"+,3,C",0.0,"3,,C,31,+",,,,,,
9378,CA006148212,1967-03,43.3167,-80.8333,343.0,"TAVISTOCK, ON CA",6.0,",C",6.0,",C",0.0,",C",19670316.0,",,C",15.2,",,C,16,",38.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,",C",,,19670316.0,",,C",152.0,",,C,16,",380.0,",,,C",,,,,,,,,,,,
9379,CA006148233,1974-07,43.0667,-81.0,290.0,"THAMESFORD, ON CA",8.0,",C",7.0,",C",0.0,",C",19740714.0,",,C",18.8,",,C,14,",54.3,",,,C",0.0,"1,C",0.0,"1,C",19740712.0,",1,C",7.2,"1,C,12,",13.55,"1,,,C",60.3,"2,C",0.0,"2,C",29.0,"2,C",2.0,"2,C",19740709.0,",2,C",32.8,"2,C,09,",14.7,"2,C",19.79,"2,C",26.04,"2,,,C",14.7,C,,,0.0,",C",,,19740731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9380,CA006149148,1963-06,44.0667,-80.0667,434.0,"VIOLET HILL, ON CA",4.0,",C",3.0,",C",0.0,",C",19630610.0,",,C",21.1,",,C,10,",44.9,",,,C",0.0,",C",0.0,",C",19630612.0,",,C",4.4,",C,12,",11.71,",,,C",47.0,",C",0.0,",C",20.0,",C",0.0,",C",19630630.0,",,C",31.7,",C,30,",76.1,",C",17.37,",C",23.02,",,,C",,,,,0.0,",C",,,19630630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9381,CA006149205,1955-07,43.8833,-80.2833,450.0,"WALDEMAR, ON CA",5.0,",C",3.0,",C",1.0,",C",19550715.0,",,C",33.5,",,C,15,",50.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19550731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9382,CA006149380,1973-09,43.4667,-80.5167,317.0,"WATERLOO FIRE HALL, ON CA",5.0,",C",3.0,",C",0.0,",C",19730920.0,",,C",21.6,",,C,20,",47.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19730930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9383,CA006149386,1962-09,43.4833,-80.5167,328.0,"WATERLOO WPCP, ON CA",9.0,"5,C",8.0,"5,C",0.0,"5,C",19620928.0,",5,C",10.2,"5,,C,28,",56.3,"1,a,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19620930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9384,CA006149387,1970-03,43.45,-80.3833,317.0,"WATERLOO WELLINGTON A, ON CA",12.0,",C",5.0,",C",0.0,",C",19700304.0,",,C",17.3,",,C,04,",44.6,",,,C",2.0,",C",31.0,",C",19700309.0,",,C",-19.4,",C,09,",-7.85,",,,C",0.0,",C",11.0,",C",0.0,",C",0.0,",C",19700319.0,",,C",7.2,",C,19,",676.9,",C",-3.5,",C",0.84,",,,C",,,,,4.0,",C",,,19700323.0,",,C",56.0,",,C,23,",227.0,",,,C",21.0,",C",19700308.0,"+,,C",80.0,",,C,08,+",,,,,,
9385,CA006149388,2002-10,43.4667,-80.3833,321.0,"REGION OF WATERLOO INTERNATIONAL AIRPORT, ON CA",16.0,"2,C",5.0,"2,C",0.0,"2,C",20021025.0,"+,2,C",9.5,"2,,C,25,+",44.0,"2,,,C",0.0,"2,C",15.0,"2,C",20021031.0,"+,2,C",-6.4,"2,C,31,+",0.84,"2,,,C",0.7,"2,C",0.0,"2,C",1.0,"2,C",0.0,"2,C",20021004.0,",2,C",25.5,"2,C,04,",359.1,"2,C",5.97,"2,C",11.11,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
9386,CA006149389,2003-12,43.45,-80.3833,314.0,"WATERLOO WELLINGTON 2, ON CA",9.0,"1,C",6.0,"1,C",0.0,"1,C",20031229.0,",1,C",17.6,"1,,C,29,",66.4,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"2,C",,,20031212.0,",2,C",68.0,"2,,C,12,",132.0,"2,,,C",,,,,,,,,,,,
9387,CA006149454,1882-06,42.9333,-81.2833,267.0,"WESTMINSTER, ON CA",8.0,",C",5.0,",C",2.0,",C",18820608.0,",,C",32.8,",,C,08,",82.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,18820630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9388,CA006149455,1961-02,42.9167,-81.2167,259.0,"WESTMINSTER TWP WPCP, ON CA",10.0,",C",6.0,",C",0.0,",C",19610225.0,",,C",18.0,",,C,25,",56.1,",,,C",5.0,",C",23.0,",C",19610202.0,",,C",-30.6,",C,02,",-7.8,",,,C",0.0,",C",12.0,",C",0.0,",C",0.0,",C",19610224.0,",,C",11.1,",C,24,",603.4,",C",-3.22,",C",1.37,",,,C",,,,,2.0,",C",,,19610215.0,",,C",38.0,",,C,15,",91.0,",,,C",,,,,,,,,,,,
9389,CA006149625,1870-02,43.1333,-80.7667,282.0,"WOODSTOCK, ON CA",7.0,",C",5.0,",C",0.0,",C",18700217.0,",,C",19.3,",,C,17,",42.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,",C",,,18700205.0,",,C",76.0,",,C,05,",281.0,",,,C",,,,,,,,,,,,
9390,CA006149630,1960-05,43.2,-80.7833,317.0,"WOODSTOCK GOLF COURSE, ON CA",15.0,",C",9.0,",C",0.0,",C",19600508.0,",,C",21.8,",,C,08,",86.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19600531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9391,CA006149645,1959-05,43.1333,-80.7667,283.0,"WOODSTOCK WATERWORKS, ON CA",,,,,,,,,,,92.8,",a,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19590514.0,",,C",0.0,",T,C,14,",0.0,",T,,C",,,,,,,,,,,,
9392,CA00614B2H4,1986-01,43.65,-80.4167,376.0,"ELORA AUTOMATIC CLIMATE STATIO, ON CA",,,,,,,,,,,32.5,",a,,C",5.0,",C",29.0,",C",19860115.0,",,C",-27.4,",C,15,",-10.45,",,,C",0.0,",C",22.0,",C",0.0,",C",0.0,",C",19860117.0,",,C",4.6,",C,17,",791.8,",C",-7.21,",C",-3.97,",,,C",,,0.0,C,,,,,,,,,190.0,",a,,C",23.0,"1,C",19860108.0,"+,1,C",120.0,"1,,C,08,+",,,,,,
9393,CA00614CCNR,1992-09,43.9,-80.8,401.0,"HARRISTON, ON CA",17.0,",C",12.0,",C",0.0,",C",19920916.0,",,C",19.6,",,C,16,",122.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19920929.0,",,C",0.0,",T,C,29,",0.0,",T,,C",0.0,"1,C",19920930.0,"+,1,C",0.0,"1,,C,30,+",,,,,,
9394,CA00614N003,1997-06,42.9833,-81.0833,265.0,"NILESTOWN, ON CA",5.0,"5,C",4.0,"5,C",0.0,"5,C",19970621.0,",5,C",21.8,"5,,C,21,",35.4,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19970630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19970630.0,"+,,C",0.0,",,C,30,+",,,,,,
9395,CA00614NFK0,1986-11,43.5833,-80.9,382.0,"NEWTON, ON CA",8.0,"2,C",4.0,"2,C",0.0,"2,C",19861120.0,",2,C",13.0,"2,,C,20,",39.8,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19861120.0,",,C",130.0,",,C,20,",230.0,",,,C",,,,,,,,,,,,
9396,CA006150039,1966-05,43.6333,-80.0333,320.0,"ACTON BEARDMORE, ON CA",7.0,"1,C",5.0,"1,C",0.0,"1,C",19660512.0,",1,C",19.1,"1,,C,12,",46.3,"1,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19660511.0,",,C",0.0,",T,C,11,",0.0,",T,,C",,,,,,,,,,,,
9397,CA006150060,1994-06,43.1833,-80.05,215.0,"ALBERTON, ON CA",9.0,",C",5.0,",C",0.0,",C",19940623.0,",,C",18.4,",,C,23,",61.6,",,,C",0.0,",C",0.0,",C",19940609.0,"+,,C",3.5,",C,09,+",12.18,",,,C",59.5,",C",0.0,",C",24.0,",C",3.0,",C",19940618.0,",,C",35.5,",C,18,",42.7,",C",18.89,",C",25.6,",,,C",,,,,0.0,",C",,,19940630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19940630.0,"+,,C",0.0,",,C,30,+",,,,,,
9398,CA006150100,1956-05,43.9333,-79.8333,274.0,"ALBION, ON CA",13.0,",C",12.0,",C",0.0,",C",19560511.0,",,C",21.8,",,C,11,",83.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19560531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9399,CA006150103,1969-05,43.9167,-79.8333,282.0,"ALBION FIELD CENTRE, ON CA",12.0,",C",6.0,",C",1.0,",C",19690518.0,",,C",30.0,",,C,18,",69.0,",,,C",0.0,",C",7.0,",C",19690527.0,"+,,C",-2.8,",C,27,+",4.09,",,,C",10.8,"1,C",0.0,"1,C",9.0,"1,C",0.0,"1,C",19690529.0,",1,C",31.7,"1,C,29,",223.7,"1,C",11.27,"1,C",18.45,"1,,,C",,,,,0.0,",C",,,19690531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9400,CA006150135,1947-03,43.3167,-79.8667,145.0,"ALDERSHOT, ON CA",,,,,,,,,,,37.4,",a,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,",C",,,19470301.0,",,C",43.0,",,C,01,",94.0,",a,,C",,,,,,,,,,,,
9401,CA006150224,1951-02,43.7167,-79.8667,262.0,"ALLOA, ON CA",5.0,",C",4.0,",C",0.0,",C",19510201.0,",,C",15.2,",,C,01,",40.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,19510201.0,",,C",152.0,",,C,01,",152.0,",,,C",,,,,,,,,,,,
9402,CA006150243,1887-01,43.85,-80.0833,401.0,"ALTON, ON CA",3.0,"4,C",3.0,"4,C",0.0,"4,C",18870128.0,",4,C",12.7,"4,,C,28,",53.9,",a,,C",11.0,",C",30.0,",C",18870119.0,"+,,C",-22.8,",C,19,+",-15.4,",,,C",0.0,",C",23.0,",C",0.0,",C",0.0,",C",18870124.0,",,C",7.8,",C,24,",894.5,",C",-10.52,",C",-5.65,",,,C",,,0.0,C,0.0,",C",,,18870131.0,"+,,C",0.0,",,C,31,+",203.0,",a,,C",,,,,,,,,,,,
9403,CA006150395,1883-04,43.95,-79.4,270.0,"AURORA, ON CA",6.0,",C",4.0,",C",1.0,",C",18830419.0,",,C",32.8,",,C,19,",48.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,18830430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9404,CA006150396,1980-09,44.0167,-79.4667,259.0,"AURORA MOE, ON CA",11.0,",C",7.0,",C",0.0,",C",19800901.0,",,C",25.0,",,C,01,",89.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19800930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9405,CA006150397,1971-10,43.9833,-79.4667,282.0,"AURORA PAYMENT, ON CA",9.0,",C",4.0,",C",0.0,",C",19711009.0,",,C",8.6,",,C,09,",27.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19711031.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9406,CA006150398,2003-07,44.0167,-79.45,260.0,"AURORA NE, ON CA",8.0,"2,C",4.0,"2,C",0.0,"2,C",20030704.0,",2,C",7.6,"2,,C,04,",29.6,",a,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,20030731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",20030731.0,"+,,C",0.0,",,C,31,+",,,,,,
9407,CA006150460,1979-08,44.05,-79.3,328.0,"BALLANTRAE, ON CA",10.0,",C",7.0,",C",2.0,",C",19790823.0,",,C",38.2,",,C,23,",111.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19790831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9408,CA006150689,1866-01,44.15,-77.4,76.0,"BELLEVILLE, ON CA",7.0,",C",6.0,",C",0.0,",C",18660120.0,",,C",22.6,",,C,20,",67.9,",,,C",10.0,"4,C",27.0,"4,C",18660108.0,",4,C",-28.9,"4,C,08,",-14.47,"4,,,C",0.0,"4,C",22.0,"4,C",0.0,"4,C",0.0,"4,C",18660120.0,",4,C",8.3,"4,C,20,",744.2,"4,C",-9.23,"4,C",-4.0,"4,,,C",,,0.0,C,5.0,",C",,,18660125.0,",,C",127.0,",,C,25,",453.0,",,,C",,,,,,,,,,,,
9409,CA006150700,1959-09,44.1667,-77.3667,78.0,"BELLEVILLE OWRC, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19590930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9410,CA006150717,1929-08,44.1667,-77.35,88.0,"BELLEVILLE PAR LAB, ON CA",8.0,"1,C",4.0,"1,C",0.0,"1,C",19290810.0,",1,C",16.3,"1,,C,10,",40.0,"1,,,C",0.0,"1,C",0.0,"1,C",19290830.0,",1,C",5.6,"1,C,30,",11.36,"1,,,C",29.8,"1,C",0.0,"1,C",27.0,"1,C",0.0,"1,C",19290822.0,",1,C",28.9,"1,C,22,",38.9,"1,C",18.03,"1,C",24.7,"1,,,C",,,,,0.0,"1,C",,,19290831.0,"+,1,C",0.0,"1,,C,31,+",0.0,"1,,,C",,,,,,,,,,,,
9411,CA006150790,2001-06,44.1,-78.8333,291.0,"BLACKSTOCK, ON CA",8.0,"3,C",1.0,"3,C",0.0,"3,C",20010630.0,",3,C",6.6,"3,,C,30,",14.8,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,20010630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9412,CA006150815,1896-04,43.9833,-77.2167,91.0,"BLOOMFIELD, ON CA",6.0,",C",3.0,",C",1.0,",C",18960422.0,",,C",27.9,",,C,22,",58.5,",,,C",0.0,"1,C",7.0,"1,C",18960404.0,",1,C",-12.2,"1,C,04,",2.6,"1,,,C",0.3,"1,C",0.0,"1,C",7.0,"1,C",0.0,"1,C",18960414.0,",1,C",27.8,"1,C,14,",267.8,"1,C",9.11,"1,C",15.61,"1,,,C",,,,,0.0,",C",,,18960402.0,",,C",13.0,",,C,02,",21.0,",,,C",,,,,,,,,,,,
9413,CA006150816,1966-07,43.9833,-77.25,90.0,"BLOOMFIELD WEST, ON CA",6.0,",C",4.0,",C",1.0,",C",19660718.0,",,C",28.2,",,C,18,",51.6,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19660731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9414,CA006150825,1978-06,43.8833,-79.7333,213.0,"BOLTON SPS, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19780630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9415,CA006150829,1947-08,43.8667,-78.65,122.0,"BOWMANVILLE, ON CA",6.0,",C",3.0,",C",2.0,",C",19470819.0,",,C",26.4,",,C,19,",60.8,",,,C",0.0,",C",0.0,",C",19470801.0,",,C",6.7,",C,01,",16.09,",,,C",110.1,",C",0.0,",C",29.0,",C",1.0,",C",19470814.0,",,C",32.2,",C,14,",9.2,",C",21.59,",C",27.09,",,,C",,,,,0.0,",C",,,19470831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9416,CA006150830,1966-07,43.9167,-78.6667,99.0,"BOWMANVILLE MOSTERT, ON CA",3.0,",C",2.0,",C",0.0,",C",19660705.0,",,C",4.1,",,C,05,",8.9,",,,C",0.0,",C",0.0,",C",19660709.0,",,C",7.8,",C,09,",13.92,",,,C",75.5,",C",0.0,",C",31.0,",C",4.0,",C",19660703.0,",,C",35.0,",C,03,",2.2,",C",20.7,",C",27.48,",,,C",2.2,C,,,0.0,",C",,,19660731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9417,CA006150857,1951-10,44.1,-79.5,221.0,"BRADFORD, ON CA",9.0,",C",4.0,",C",0.0,",C",19511023.0,",,C",19.6,",,C,23,",63.5,",,,C",0.0,",C",9.0,",C",19511013.0,",,C",-5.6,",C,13,",3.85,",,,C",10.6,",C",0.0,",C",7.0,",C",0.0,",C",19511005.0,",,C",30.0,",C,05,",293.8,",C",9.2,",C",14.54,",,,C",,,,,0.0,",C",,,19511031.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
9418,CA006150858,1954-09,44.1167,-79.5333,221.0,"BRADFORD 2, ON CA",12.0,",C",9.0,",C",1.0,",C",19540929.0,",,C",31.0,",,C,29,",110.9,",,,C",0.0,",C",0.0,",C",19540924.0,",,C",0.6,",C,24,",8.98,",,,C",8.7,",C",0.0,",C",10.0,",C",0.0,",C",19540907.0,",,C",28.9,",C,07,",129.6,",C",14.3,",C",19.62,",,,C",,,,,0.0,",C",,,19540930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
9419,CA006150860,1960-09,44.1167,-79.5,252.0,"BRADFORD HIGH SCHOOL, ON CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19600930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
